Sample,Deposit_group,Depth,Ag,Ag.2.Sigma,Al,Al.2.Sigma,As,As.2.Sigma,Au,Au.2.Sigma,Ba,Ba.2.Sigma,Bal,Bal.2.Sigma,Bi,Bi.2.Sigma,Ca,Ca.2.Sigma,Cd,Cd.2.Sigma,Ce,Ce.2.Sigma,Cl,Cl.2.Sigma,Co,Co.2.Sigma,Cr,Cr.2.Sigma,Cu,Cu.2.Sigma,Fe,Fe.2.Sigma,Hf,Hf.2.Sigma,K,K.2.Sigma,La,La.2.Sigma,Mg,Mg.2.Sigma,Mn,Mn.2.Sigma,Mo,Mo.2.Sigma,Nb,Nb.2.Sigma,Nd,Nd.2.Sigma,Ni,Ni.2.Sigma,P,P.2.Sigma,Pb,Pb.2.Sigma,Pr,Pr.2.Sigma,Rb,Rb.2.Sigma,Re,Re.2.Sigma,S,S.2.Sigma,Sb,Sb.2.Sigma,Sc,Sc.2.Sigma,Se,Se.2.Sigma,Si,Si.2.Sigma,Sn,Sn.2.Sigma,Sr,Sr.2.Sigma,Ta,Ta.2.Sigma,Th,Th.2.Sigma,Ti,Ti.2.Sigma,U,U.2.Sigma,V,V.2.Sigma,W,W.2.Sigma,Y,Y.2.Sigma,Zn,Zn.2.Sigma,Zr,Zr.2.Sigma
Avila1.2_superficie,Avila,superficie,0,5.0005,71091.9453,2966.5273,0,6.9656,0,10.8931,315.1217,33.4894,782402.4375,4919.4546,0,4.4307,6922.292,134.4066,24.5995,3.8505,336.9505,41.821,0,83.7578,0,315.4651,0,1060.7072,133.1747,10.9671,92604.6484,304.1479,0,0,343.2503,162.2141,383.2722,36.911,0,5098.6958,4118.1626,409.1568,0,3.7101,22.7369,2.0911,182.1435,79.1966,257.9004,21.6948,7582.7534,565.686,52.0592,3.4628,160.8004,55.3243,8.0345,2.4955,0,0,0,158.4004,0,13.2675,0,147.6383,0,3.1337,22507.293,511.991,0,12.2739,1978.3972,6.9667,0,0,12.3271,2.1275,7311.71,1358.6866,10.2545,4.9654,309.7436,204.0211,0,42.4079,305.8537,4.1604,311.6475,11.7357,310.4936,5.2262
Avila1.2_superficie,Avila,superficie,0,4.8605,97594.8828,2783.7185,0,7.1493,0,10.4967,261.1971,33.0393,743778.0625,4805.7373,0,4.5259,6259.1816,134.5132,28.6979,3.8873,261.599,41.1978,0,70.5345,247.0242,103.1556,0,984.8774,141.3393,10.7045,99547.3984,304.6159,0,0,349.4952,171.5591,268.9513,36.2515,0,4947.4248,4167.9468,404.3192,0,3.694,27.4742,2.107,0,154.9281,237.7406,19.2585,8332.666,494.2101,64.3102,3.588,0,108.348,6.6886,2.4694,0,0,0,134.3812,0,16.8377,0,176.7219,0,2.9506,26366.1797,464.3034,0,12.0704,2109.7122,6.9823,0,0,13.7965,2.1725,8945.1357,1491.7094,12.7245,4.9664,0,746.2155,0,32.2191,325.741,4.1491,339.2605,11.7638,312.7496,5.1475
Avila1.2_superficie,Avila,superficie,0,4.8788,86430.1406,2724.5229,0,7.2151,0,10.2945,243.8893,32.9637,761466.75,4671.6841,0,4.6146,5560.083,122.9338,23.0423,3.8115,262.738,41.1932,0,70.7533,187.8963,104.8218,0,1131.5898,133.4331,10.819,96974.7344,306.2913,0,0,396.7638,168.2871,351.6543,36.4941,0,4797.3091,3609.4163,409.1898,0,3.721,26.6894,2.1412,0,175.1938,238.7153,19.6926,8608.5723,502.2685,64.4384,3.6929,0,170.1517,7.1906,2.5271,0,0,0,137.0352,0,13.0903,0,150.5755,0,3.0463,24336.3887,457.5764,0,12.0562,2110.9878,7.1496,0,0,13.2953,2.2097,7636.8779,1414.4822,11.4437,5.0768,334.355,212.6123,0,36.4642,317.9989,4.2107,334.6851,12.0084,317.7962,5.3023
Avila1.2_superficie,Avila,superficie,0,4.8514,82316.1641,2642.8616,0,7.508,0,11.065,291.7595,32.843,763980.8125,4522.0054,0,4.7992,5230.9565,116.074,27.8418,3.8298,344.5931,41.1336,0,71.5544,0,290.2734,0,920.6386,140.4452,11.4293,99271.0625,319.5386,0,0,271.1331,153.3519,378.8483,36.2747,0,4609.4458,4140.6943,429.7991,0,3.8684,25.3316,2.2341,171.8352,77.7615,271.9184,22.6452,7229.6377,484.9432,62.9102,3.7869,159.9275,54.3441,0,6.6724,0,0,0,133.571,0,15.8772,0,186.4201,0,3.1254,24575.8516,455.7472,0,12.1488,2109.1484,7.3857,0,0,12.8161,2.2725,7986.5205,1352.1733,22.4714,5.4466,0,671.3038,0,0,325.0133,4.3897,338.7061,12.4132,313.6231,5.4666
Avila1.2_superficie,Avila,superficie,0,5.1455,67676.0703,2221.877,0,7.132,0,10.5395,266.5369,35.3903,786991.25,3821.5344,0,4.8853,5323.3784,118.7021,24.3089,4.0958,226.3538,43.9981,0,65.5758,0,254.1642,0,868.6421,138.1134,11.1563,93473.4141,308.0549,0,0,343.1373,164.9922,351.0623,39.0797,0,3715.0618,3949.7917,418.0275,0,3.7351,28.3098,2.1498,0,166.182,233.2754,21.3185,7203.4951,435.8894,55.3335,3.5542,0,187.1843,6.6699,2.4469,0,0,0,122.5029,0,13.9856,0,160.7996,0,2.9851,22423.2793,402.4842,0,12.9822,1946.4789,6.984,0,0,10.4718,2.1959,8399.8965,1390.0134,6.9781,4.9222,0,722.4252,0,33.5577,299.9897,4.1658,323.2629,12.054,299.1151,5.2146
Avila1.2_superficie,Avila,superficie,0,5.0127,73190.5547,2755.2068,0,7.086,0,10.4758,283.0692,34.0407,781528.625,5008.6196,0,4.8995,5521.5264,119.4554,21.7313,3.8992,328.4015,42.6016,0,78.8485,0,318.6825,0,1044.6178,121.6714,11.0011,92204.0781,314.0416,0,0,306.1095,160.6612,365.1234,37.5798,0,5479.2021,3684.8567,435.7867,0,3.8014,28.6011,2.2205,0,245.7828,216.7091,21.6353,7627.0127,505.0212,55.0383,3.6594,110.8961,56.2095,6.9136,2.602,0,0,0,140.58,0,13.5142,0,144.2005,0,3.0794,23871.3457,471.1379,0,12.6273,1961.9158,7.1851,0,0,13.1791,2.3069,7324.0386,1360.194,13.6884,5.1917,328.5484,203.8435,0,37.2855,298.5318,4.2624,302.5271,11.9938,285.3189,5.2991
Avila1.2_superficie,Avila,superficie,0,5.1428,76092.2266,2690.72,0,7.5538,0,11.0512,286.7255,36.8472,776249.1875,4515.8325,0,4.6664,5088.0669,116.3617,15.3225,4.1084,300.5141,46.0397,0,73.3245,242.8216,103.745,0,1046.8584,113.5443,10.2682,94207.2656,300.7128,0,0,284.4166,158.3999,385.739,40.7307,0,4534.5532,3447.5613,413.088,0,3.6781,27.9496,2.1305,0,257.7103,208.2893,19.053,8055.8413,507.7317,44.9479,3.283,124.3714,61.0055,6.2408,2.4537,0,0,0,141.9919,0,14.5892,0,146.562,0,2.9575,23879.8223,465.6722,0,13.3812,2075.9551,7.0467,0,0,13.919,2.2106,7587.627,1383.7996,8.0831,4.965,310.3821,207.7972,0,0,315.6365,4.1687,320.5615,11.6629,307.0385,5.2123
Avila1.2_profundo,Avila,profundo,0,5.4808,86936.9609,3353.71,0,7.1884,0,10.6561,332.86,36.4705,756160.4375,6017.6963,0,5.0312,5016.0884,123.114,19.3295,4.1093,384.696,45.6468,0,80.354,0,344.974,0,1158.6267,137.9386,11.2443,100012.3516,319.3357,0,0,309.3046,173.439,425.4478,40.2726,0,6459.9048,3305.4944,423.6972,0,3.8545,28.3453,2.2398,242.1533,86.426,243.7267,22.1624,8260.3857,575.9089,57.4089,3.6206,203.4363,60.3054,4.2618,2.5887,0,0,0,142.5801,0,14.4159,0,185.605,0,2.887,26115.2168,531.155,0,13.282,2225.3303,7.4882,0,0,9.9525,2.2372,8502.9844,1522.1378,11.7601,5.3092,0,826.4384,42.4346,15.2773,338.5398,4.4269,348.6779,12.5252,324.5182,5.5164
Avila1.2_profundo,Avila,profundo,0,5.4608,85877.6875,2855.0432,0,7.6813,0,10.3154,314.489,36.4275,757796.8125,5259.813,0,5.1488,5168.4995,128.266,17.0939,4.0845,391.3977,45.6969,0,67.8741,0,314.6691,0,1088.2406,130.6587,11.4796,98216.5547,325.1002,0,0,250.3142,172.9155,381.4152,40.1536,0,5451.5571,2949.4285,434.3119,0,3.9958,31.9195,2.3481,208.9603,86.3301,248.9792,22.9138,8785.8701,494.1777,58.8302,3.811,195.3694,60.3205,0,7.9664,0,0,0,119.9134,0,14.3332,0,165.4721,0,2.9449,26836.1094,460.9997,0,13.2998,2231.52,7.77,0,0,13.6305,2.407,8889.083,1563.5986,9.2175,5.464,0,803.7031,0,43.9339,336.4832,4.5725,335.2467,12.7473,324.4474,5.7263
Avila1.2_profundo,Avila,profundo,0,5.1956,81275.8125,2872.0605,0,7.5299,0,11.6359,314.1041,35.9809,766148.375,5087.8511,0,4.7219,4991.814,126.92,20.3276,4.0773,369.1192,45.0642,0,71.8552,242.8386,108.9997,0,1148.6501,125.3078,11.0649,97481.0156,316.6722,0,0,317.8915,180.3083,422.0736,39.7947,0,5214.9912,2868.7876,428.582,0,3.935,25.8715,2.2556,254.0063,85.4683,239.3438,20.6467,8294.7998,508.5495,57.8856,3.6961,129.9829,59.3823,0,7.4239,0,0,0,128.9951,0,14.206,0,164.6231,0,3.0941,24735.7188,468.474,0,13.3022,2228.1113,7.5954,0,0,13.3797,2.2706,8067.3032,1567.9363,16.3309,5.4662,338.7318,236.4133,37.202,15.1829,338.9759,4.4839,325.0502,12.2987,319.8158,5.5753
Avila1.2_profundo,Avila,profundo,0,5.1558,85322.3359,3139.5605,0,7.4921,0,11.1207,343.3991,35.4289,758993.9375,5513.897,0,4.8684,4984.4004,119.6566,11.8636,3.8869,364.5969,44.2218,0,79.22,177.3304,110.8009,0,1238.9891,148.4766,11.7428,99231.8906,321.8401,0,0,390.2898,174.2507,410.8798,39.03,0,5766.0376,2936.1182,433.6219,0,3.8382,28.6008,2.2354,214.1319,83.7239,216.3423,20.2238,8620.6543,557.7274,55.1979,3.6786,189.0352,58.4661,4.6143,2.6187,0,0,0,136.7719,0,13.8523,0,157.9345,0,2.9121,25738.1289,506.7699,0,12.9298,2288.3813,7.7967,0,0,11.6875,2.2726,7955.7383,1500.1222,0,16.4901,361.8809,225.0588,0,0,342.3674,4.5701,334.5871,12.5385,323.1553,5.6995
Avila1.2_profundo,Avila,profundo,0,5.2328,92490.5938,3228.6465,0,7.5282,0,11.3785,367.0282,35.8973,742117.3125,5834.7749,0,4.9655,5411.04,131.0544,15.2355,3.9685,365.3307,44.7293,0,73.3427,0,355.583,0,1125.4963,161.1158,12.1545,103149.0547,327.6982,0,0,327.4908,180.4237,442.6291,39.5613,0,6014.0449,4286.2012,430.8217,0,3.9946,28.9772,2.3107,299.9337,85.1235,338.217,24.4865,9591.7812,547.1406,58.1762,3.7401,281.9867,59.4521,0,7.8846,0,0,0,130.0332,0,14.1364,0,187.9696,0,3.2753,27906.8145,500.6141,0,13.0932,2306.8635,7.7582,0,0,12.1802,2.3033,9003.3975,1615.2286,15.1185,5.5461,0,852.652,0,34.8854,347.4286,4.5595,349.9165,12.7598,326.2023,5.6773
Avila1.2_profundo,Avila,profundo,0,5.309,99939.3828,3098.501,0,7.4518,0,11.1381,337.452,36.0754,735279.0625,5475.6172,0,4.5671,5397.4043,126.0827,31.842,4.2264,334.1774,44.9418,0,69.059,300.1114,109.4355,0,1271.7822,137.221,11.1536,104263.5078,319.3186,0,0,353.8486,173.4046,376.2743,39.6497,0,5546.6768,3226.1184,425.8342,0,3.9936,26.7447,2.2666,0,239.5634,230.9739,20.2894,9300.0225,522.3416,64.7825,3.7839,151.9824,59.4225,0,7.2316,0,0,0,125.3186,0,14.2029,0,162.9903,0,3.0516,28166.4805,484.4641,0,13.2232,2363.5972,7.6953,0,0,14.7884,2.2692,8199.8193,1538.9429,17.9914,5.5296,384.3129,231.4599,50.3351,15.3567,358.8239,4.5338,355.1998,12.5817,337.7285,5.6388
Avila1.2_profundo,Avila,profundo,0,5.5177,96659.2344,3179.3594,0,7.3175,0,10.6244,315.723,36.2871,736062.25,5821.8896,0,4.9386,5967.6685,134.8284,21.1957,4.122,414.7765,45.6077,0,73.1728,200.0277,108.5398,0,1262.4016,151.6806,11.4609,104366.0469,317.7151,0,0,486.9663,190.245,432.0026,40.166,0,6131.1494,3392.55,417.6046,0,3.8456,28.9803,2.2335,202.5648,85.9732,255.7357,20.4875,9264.5635,532.1725,61.9309,3.6867,254.8678,60.2673,4.6268,2.5907,0,0,0,133.6628,0,19.5833,0,171.8041,0,3.0988,28508.9141,495.2893,0,13.2453,2246.6902,7.4566,0,0,9.3427,2.191,9247.5977,1622.3192,13.0302,5.2981,375.8824,244.4305,42.0491,15.1647,342.4705,4.4095,356.8795,12.5266,313.7683,5.4339
Avila1.2_profundo,Avila,profundo,0,5.1293,97742.8359,3184.7573,0,7.7226,0,11.1543,337.0451,35.2224,738017.5,5661.168,0,4.8834,5479.6123,127.3194,18.7561,3.959,418.6943,44.1874,0,75.8065,317.0329,111.0986,0,1173.3905,134.2137,11.288,102311.3906,320.6117,0,0,309.7094,173.1202,436.1379,38.9162,0,5828.0361,3107.0762,424.9749,0,4.0035,28.3051,2.3065,254.5884,83.5007,237.5709,20.8098,8728.8086,534.7784,67.8691,3.9059,271.3394,58.4279,3.8323,2.7313,0,0,0,132.8161,0,23.3028,0,174.0266,0,2.9432,29099.0918,509.115,0,12.9874,2330.1616,7.7882,0,0,12.7954,2.3144,8963.1709,1544.5784,17.4163,5.5965,337.9638,233.3672,0,37.4856,346.9238,4.5564,338.1068,12.5245,332.0318,5.705
Avila1.2_profundo,Avila,profundo,0,5.0729,100805.2266,3125.3684,0,9.0478,10.6263,5.9681,316.2855,35.3091,736009.0625,5485.4043,0,4.4226,5490.9282,131.5421,20.8872,4.007,384.5771,44.2653,0,70.8599,279.5048,106.0519,0,1341.9841,151.7325,11.1866,101747.3984,311.2903,0,0,351.0868,181.2569,414.3642,39.0211,0,5524.1904,3096.717,422.1322,0,3.8006,27.8148,2.2015,213.9609,83.6729,222.921,19.4716,8732.8008,526.7073,53.5588,3.4628,212.6307,58.4977,5.0439,2.5778,0,0,0,133.0303,0,18.2056,0,170.5885,0,3.1658,29323.1055,499.242,0,12.936,2310.1348,7.4204,0,0,14.1174,2.1745,8339.8135,1610.3816,12.8201,5.2624,437.0586,242.4414,0,0,354.2691,4.3969,338.602,11.9303,322.925,5.4094
Avila1.2_profundo,Avila,profundo,0,5.073,105006.9219,3018.6934,0,8.0814,0,10.5905,308.9803,33.978,723908.1875,5407.8125,0,5.0853,5564.8828,128.3662,18.0754,3.8254,313.1044,42.3646,0,67.8422,229.5619,116.8209,0,1004.9739,137.3726,11.7814,109336.375,344.4722,0,0,379.6975,174.3604,387.2686,37.4828,0,5601.6733,3199.3291,455.3341,0,4.1909,29.1733,2.4333,0,215.6395,270.6385,22.0957,9210.209,516.3479,62.8941,3.9485,139.5518,56.0115,0,8.4927,0,0,0,128.2035,9.0872,6.7842,0,198.5238,0,3.1892,28274.0332,481.1128,0,12.4354,2444.6287,8.2945,0,0,12.0976,2.3793,9643.8877,1540.4351,16.889,5.8887,0,800.0089,0,38.3903,370.1841,4.86,388.8839,13.7918,338.1201,6.0053
Avila1.1_profundo,Avila,profundo,0,4.9511,84590.0469,3297.6941,0,7.3028,0,11.0056,315.9146,34.3961,755307.3125,5697.3755,0,4.8244,5669.354,130.0409,0,7.2702,360.4978,43.0104,0,81.4178,163.9257,108.288,0,1144.2642,142.8449,11.4033,99023.3359,313.2933,0,0,305.9532,172.9599,392.8312,37.933,0,5883.0176,1444.9629,416.4588,0,3.8616,25.7888,2.2405,0,260.0963,232.9379,20.2231,9424.9902,609.284,59.8389,3.7137,0,138.6022,5.2989,2.6992,0,0,0,143.9683,0,13.5635,0,163.3076,0,3.0439,30547.4336,578.8863,0,12.5624,2446.6882,7.892,0,0,11.2048,2.2405,8162.4707,1537.6556,11.323,5.5428,383.6584,231.3851,35.5176,14.8011,340.115,4.4678,286.5089,11.5406,309.2647,5.6244
Avila1.1_profundo,Avila,profundo,0,5.4222,80798.1953,2782.6116,0,7.3772,0,10.4339,337.9518,37.0517,762460.9375,4674.1567,0,4.5458,5254.5547,127.3686,0,7.7245,345.0367,46.1987,0,71.062,355.6426,106.7316,0,918.0632,134.4953,10.9609,97878.7031,307.5468,0,0,219.8463,167.0532,379.137,40.7327,0,4504.5376,1651.6957,414.9116,0,3.8687,27.8694,2.2192,170.9363,87.399,209.456,19.7093,8590.5693,520.6522,65.7329,3.7768,133.5322,60.9997,3.9075,2.6308,0,0,0,123.1066,0,15.8147,0,226.5607,0,2.9531,28844.3418,500.4489,0,13.5554,2447.5674,7.7519,0,0,13.6207,2.2274,8707.2998,1510.8499,11.3685,5.447,0,679.639,0,37.1534,338.5399,4.3807,295.0034,11.4683,324.0896,5.5849
Avila1.1_profundo,Avila,profundo,0,5.094,82043.6016,3087.9373,0,7.6423,0,10.8218,327.273,34.8147,758108,5704.6963,0,4.8562,5746.376,131.1213,0,7.2816,372.7596,43.5576,0,77.3741,226.6733,110.9215,0,1137.1063,149.7668,11.7997,99348.5625,320.4402,0,0,214.4001,167.0036,441.3102,38.5115,0,6158.1455,1454.2438,433.6948,0,4.0073,27.3488,2.3103,145.011,82.1329,232.7693,20.7579,9224.915,559.6774,56.0506,3.7237,174.7479,57.5178,0,6.6405,0,0,0,132.2792,0,17.1453,0,162.0922,0,3.1152,29745.2148,531.3064,0,12.8016,2477.0034,8.1031,0,0,11.8161,2.2792,8141.2803,1530.1495,10.513,5.6703,351.7998,230.1842,0,27.4388,347.0011,4.5941,300.2831,11.9974,321.2965,5.8077
Avila1.1_profundo,Avila,profundo,0,5.3095,79689.8125,2755.6685,0,7.4078,0,10.9484,395.578,35.6909,761128.875,5080.7827,0,4.4316,5278.8735,125.7484,0,8.5663,438.5328,44.5951,0,69.644,231.2589,109.5936,0,1065.9775,141.4542,11.4618,99690.0156,315.3131,0,0,223.7811,165.7352,475.4446,39.3316,0,5358.7725,1475.3948,419.4041,0,3.9353,25.4162,2.2664,376.9694,84.7559,229.7654,20.4671,8985.0352,495.0558,53.9755,3.64,303.7077,59.0276,0,8.0718,0,0,0,116.1116,0,21.3293,0,156.6978,0,3.0541,29081.7305,479.2704,0,12.9583,2456.1243,7.965,0,0,15.6586,2.2758,7990.5195,1473.1272,13.2269,5.626,298.8066,221.847,30.8676,14.9119,345.999,4.5301,312.7888,12.0862,310.4188,5.68
Avila1.1_profundo,Avila,profundo,0,5.193,85524.3672,3064.5007,0,7.2603,0,10.8884,340.2355,35.5921,755975.5,5633.1279,0,4.8398,5353.123,123.3269,0,8.3852,382.4916,44.4816,0,75.8576,347.1479,105.7427,0,906.2682,138.2212,10.9289,97885.25,303.5956,0,0,217.1691,159.1846,414.9457,39.2301,0,6111.5464,1588.1289,408.2191,0,3.7623,28.9233,2.2042,133.1978,83.6744,191.4405,19.1354,9210.0107,549.7084,62.5291,3.6814,0,191.0403,4.522,2.6117,0,0,0,129.6991,0,14.6828,0,169.5572,0,3.0544,29946.8418,523.8792,0,12.9493,2466.9219,7.7108,0,0,12.16,2.2448,8806.2705,1474.2325,10.0836,5.3957,0,705.1231,31.2489,14.0444,336.375,4.3288,282.2773,11.1615,310.6415,5.4953
Avila1.1_profundo,Avila,profundo,0,5.4352,76580.6094,2670.3337,0,7.2189,0,10.8424,356.6244,36.8858,767647,5092.4863,0,4.8056,5551.8584,127.2032,0,7.757,403.8393,46.118,0,67.7481,234.8722,108.2398,0,888.553,134.3286,11.2153,97470.0078,311.9846,0,0,243.5329,166.5576,394.6127,40.5286,0,5583.1226,1529.4315,420.1921,0,3.9167,26.6456,2.2567,207.6227,87.0432,234.9182,20.4131,8495.6221,490.8361,56.8509,3.6684,192.4492,60.8152,0,7.9597,0,0,0,117.9088,0,17.9691,0,210.2978,0,3.0483,27953,467.031,0,13.3269,2450.189,7.9037,0,0,12.7253,2.2762,8834.0088,1475.0746,14.9519,5.6147,0,693.6412,29.0099,14.6921,339.3014,4.4618,295.3531,11.7073,310.6424,5.6405
Avila1.1_profundo,Avila,profundo,0,4.6961,127400.6016,3250.6516,0,7.8955,0,11.6023,245.3602,31.6531,687315.625,5685.7979,0,4.8849,6519.8193,143.5585,0,9.4986,191.7178,39.3154,0,71.8729,196.6466,113.4888,0,1069.2083,179.671,12.2667,115118.9531,341.282,0,0,313.9818,176.4139,303.0675,34.8905,0,5744.6138,1578.525,416.9824,0,4.0707,26.2816,2.3602,0,148.3568,256.3563,20.8728,10472.667,552.4874,75.8732,4.057,0,103.9467,0,5.8333,0,0,0,128.1033,0,19.5008,0,200.5083,0,3.3283,35753.6875,542.2839,0,11.6842,2767.9319,8.5828,0,0,11.5421,2.2984,10169.4014,1656.926,26.5521,6.0986,0,836.6304,0,37.5702,380.7275,4.7461,362.3456,12.834,332.6996,5.947
Avila1.1_profundo,Avila,profundo,0,5.0356,102981.6406,3083.5776,0,8.2086,0,11.0285,313.1356,34.2633,724623.9375,5542.3535,0,5.3154,5894.3281,135.4352,0,7.9123,358.6089,42.8713,0,69.0962,329.6039,115.3175,0,1134.9613,150.4944,12.0029,107271.4844,337.4043,0,0,326.6196,174.4108,406.1626,37.8497,0,5798.1909,1583.5497,437.2724,0,5.3351,29.4148,2.3192,219.7617,81.1656,259.3914,21.8511,9529.7627,540.6045,72.9643,4.1368,184.8597,56.6467,5.8987,2.8283,0,0,0,129.3202,0,13.526,0,168.3965,0,3.1837,32905.9102,528.0778,0,12.6459,2686.3706,8.5993,0,0,13.7706,2.4943,8810.5176,1579.2007,0,16.8573,0,821.6952,36.8276,15.6004,361.998,4.7775,318.9509,12.5177,324.0379,6.0429
Avila1.1_profundo,Avila,profundo,0,5.0835,74340.1719,2912.072,0,7.3843,0,11.2139,286.6065,34.91,773262.3125,5058.8047,0,4.577,5093.5078,121.0568,0,8.111,297.0933,43.5688,0,77.9884,330.6634,109.5941,0,1086.4874,135.5393,11.298,98675.5859,315.6164,0,0,235.3854,160.8597,381.6804,38.5747,0,5264.8032,1357.5936,419.2569,0,3.9109,27.1626,2.2559,0,199.5986,218.4583,20.3505,8279.9492,539.7128,56.4908,3.6766,0,155.4366,5.7604,2.7037,0,0,0,128.0589,0,13.692,0,146.5299,0,3.0428,26776.791,515.3751,0,12.6939,2379.48,7.8532,0,0,11.7476,2.1989,6903.5,1374.4244,11.2851,5.528,0,704.9001,0,0,330.7018,4.4476,294.2097,11.6946,308.2994,5.6278
Avila1.1_profundo,Avila,profundo,0,5.9008,83781.3672,2956.8398,0,7.9931,0,11.7251,400.8134,38.6926,755135.0625,5430.8428,0,5.0019,5476.583,133.379,0,8.268,476.6469,48.4579,0,74.4269,297.0447,116.7949,0,1100.59,148.5123,12.3404,99058.7109,336.94,0,0,222.665,171.9321,485.5385,42.6523,0,5661.1343,1334.2662,464.9834,0,3.9991,28.436,2.3454,389.7834,91.8829,209.1703,21.4235,9355.8066,531.5686,61.3587,4.0378,349.5651,64.0938,6.3214,2.8164,0,0,0,125.513,0,22.109,0,167.3236,0,3.3778,30798.4824,513.4442,0,14.249,2442.4951,8.4427,0,0,14.2377,2.452,8549.9121,1573.5282,0,15.2227,0,840.7032,30.2892,15.6054,341.1476,4.7963,289.9988,12.4349,315.8368,6.0553
Acetillar2_Top,Acetillar,,0,5.2103,131501.6719,3673.084,0,8.299,0,11.5703,0,99.7685,702811.5,6410.498,0,5.2252,1628.8057,81.1197,73.059,4.5775,493.4858,43.9385,0,75.6716,435.1653,118.7282,913.6363,476.5128,465.7089,18.7304,122537.0781,370.5612,0,0,0,576.464,456.361,38.4892,0,6279.0356,8543.7725,472.0374,2.727,1.9808,57.183,4.5327,1205.2159,84.7925,1000.7996,33.765,2324.1865,271.2506,73.6576,4.0602,173.9603,54.4267,0,4.9702,0,0,0,97.9548,0,13.8228,0,198.1542,0,3.4125,8277.1094,271.2387,0,12.947,80.1259,1.6696,0,0,16.1496,2.4436,12369.0859,1952.5341,0,7.1812,515.2268,299.4429,255.4573,25.274,2513.2517,12.0776,868.3783,19.7971,407.2629,4.6064
Acetillar2_Top,Acetillar,,0,5.4295,104708.2031,3026.6785,0,9.701,0,11.6303,75.6791,35.8591,732826.75,5301.1245,0,5.1143,1650.932,81.4236,76.4355,4.8602,529.5306,46.7055,0,69.7023,330.1162,120.8742,809.8085,476.2131,446.3194,18.9239,120758.0078,381.1264,0,0,0,351.245,476.6083,40.8893,0,5048.9604,8736.7354,488.4271,3.0261,2.0266,50.7221,4.603,1273.1698,92.1306,1030.8483,34.8701,2133.3115,242.3787,68.3335,4.0676,244.4318,61.2379,2.6082,1.552,0,0,0,91.3767,0,14.4985,0,197.8937,0,3.6298,6739.2153,236.2546,0,13.5716,77.8816,1.6908,0,0,17.7127,2.4834,12382.3926,1952.1952,0,8.0236,507.2065,298.851,285.2901,26.4746,2504.0493,12.2899,851.5803,20.0974,403.042,4.6899
Acetillar2_Top,Acetillar,,0,5.6175,108000.7344,3849.3252,0,9.3236,0,11.1724,0,112.1192,741283.9375,6546.3882,0,5.0672,1748.8187,77.5253,50.2897,4.5492,521.7124,46.5428,0,84.8912,450.4032,113.47,790.6436,434.2152,284.7099,14.9408,113655.625,342.4018,0,0,0,321.3459,497.3541,40.806,0,6529.3267,4519.0635,454.4323,2.8646,1.9161,63.4757,4.6,1438.7322,90.806,631.6608,27.887,2319.5457,297.9381,65.4196,3.7955,270.9428,57.8912,0,4.1543,0,0,0,108.0246,0,16.2437,0,207.7025,0,3.2809,6979.9248,286.7,0,13.7971,69.6429,1.5525,0,0,11.3899,2.2398,11921.7422,1792.1328,0,5.6732,512.5783,274.6115,224.1637,21.9227,2735.2471,12.1526,552.3146,15.6179,397.0672,4.4199
Acetillar2_Top,Acetillar,,0,5.259,114476.9375,3932.2632,0,10.5247,0,11.4999,0,92.1784,729231.875,6138.9839,0,5.1278,1756.4833,82.2863,62.2298,4.5133,514.3209,44.7851,0,89.8528,496.3233,121.1722,899.4496,468.5632,369.8956,17.6244,116363.3984,368.1279,0,0,0,338.9039,483.368,39.2467,0,5388.4595,5595.5674,478.2101,3.2576,2.0326,69.7264,5.149,1214.2147,86.3702,803.7308,32.2833,2430.3345,318.9487,61.4182,3.9999,218.1201,55.5633,0,4.0249,0,0,0,113.4219,0,15.9316,0,195.4094,0,3.5635,7952.6206,314.2773,0,13.1613,73.3371,1.696,0,0,20.1608,2.5745,11837.1455,1932.7444,0,6.2436,544.8329,295.5804,278.4371,25.3767,3063.9595,13.6456,686.1992,18.348,387.777,4.659
Acetillar2_Top,Acetillar,,0,5.2621,141216.0312,3431.7273,0,13.2158,0,11.6513,0,66.9457,699295.5625,5470.1602,0,5.0538,1682.5446,78.4057,54.3104,4.3662,493.3346,43.8417,0,73.9769,281.361,113.5069,919.454,455.8779,382.9076,16.6271,119660.9609,352.8379,0,0,0,516.0231,448.7747,38.3856,0,4756.0903,6198.3423,451.4719,0,6.2915,64.1285,4.5424,1112.7349,84.2347,803.306,29.8414,2566.3105,268.7321,69.7506,3.8431,139.7184,54.1199,2.6757,1.4548,0,0,0,94.3043,0,17.4941,0,190.1517,0,3.4037,7882.4971,259.9149,0,12.9096,80.5265,1.6247,0,0,12.8902,2.2757,12068.7832,1877.4257,0,6.2341,555.2752,286.7762,229.9547,22.6882,2698.509,12.099,653.0673,16.7454,426.2292,4.546
